tweet_id_customer,author_id_customer,text_customer,text_brand,language,primary_intent,is_ambiguous,is_multi_issue,resolution_action,evidence_available,annotator_confidence,annotation_notes,multi_issue_flag,ambiguous_flag,difficulty,Unnamed: 15,priority_score,human_intent,human_is_ambiguous,human_is_multi_issue,human_notes,kmeans_label,broad_cluster,multi_issue,refined_intent,assignment_method
1600140,491340,"@115850 when will this Order be delivered ? Order date 25-Oct-2017
Order #407-3727329-4237126 @AmazonHelp @115821","@491340 I'm sorry about the hassle, Aditya. Please drop in your details here: https://t.co/GIJyeYqKE0. We'll look into it. 1/3 ^SB",en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
135057,146427,"Happy Thanks Giving to everyone who is celebrating , on the contrary @115821 twice declined my Card for reasons unknown even though it had ample funds.. #Thanksgiving",@146427 Sorry to hear your payment is being declined. Have you checked with your bank to see if there may be an issue on their end?^ES,en,Refunds & Financials,NO,NO,PAYMENT_BILLING,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
668451,279382,@AmazonHelp My package wasn?? delivered. And the rep I spoke to about about it was rude. The delivery person was rude about it as well. This is EXACTLY why I stopped giving Amazon my business.,@279382 I'm so sorry for the poor customer service experience. This is not what we strive for our customer's. Please don't forget fill out the survey form that was to your e-mail at the end of your conversation. ^LH,en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
596824,261475,@AmazonHelp Why is everything guaranteed for dec 7 for past week,@261475 We'll ship to meet the delivery date provided to you at check-out.^CO,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
827075,317016,"@AmazonHelp I am yet to receive it!! Initially it was to e delivered on 9th, then it became 12th and now it is 13th!! Still no update!! Tracking details show nothing post 9th! Do u even know where it is?!",@317016 I'm sorry for the delay; please fill this form: https://t.co/beaaDm0muc and I??l contact you soon. ^MN,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2562077,727112,"Parcel allegedly delivered to neighbour, who say they have no knowledge of any delivery. Somebody has my parcel. Please @115830 sort it out. It's my son's birthday present!","@727112 I'm sorry you haven't received your parcel yet! We'd like to look into your order with you, please contact us here: https://t.co/JzP7hlA23B via phone, chat or e-mail. ^KH",en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
608028,226635,@AmazonHelp Already communicated nd escalted team several times to escation . What else u wnt frm me. I need to delvr the product at my door step at given delivery address,"@226635 I'm sorry, we never intended this. Please fill this form: https://t.co/cllwXbL5Qa and we'll get back to you soon. ^SI",en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2184667,469296,"@AmazonHelp @115830 Well that 'escalation' yesterday was a waste of time. Apart from a cursory 'apology'', you're still asking me to return the item that's ALREADY been returned to you, and for which I have as proof an email from you confirming it's been returned!",@469296 I'm sorry for the poor experience Angela. We'd like to have a member of our team personally look into this for you. Please send us your details at this link here: https://t.co/Ucf3b1s83o ^VS,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2280804,663012,"@AmazonHelp Yep, the delivery driver claims he can't get to my door. It's never been a problem in the past",@663012 Who is the carrier listed on the order? You can view this information here: https://t.co/q4LAMZ3tbE ^GR,en,Order & Delivery Issues,NO,NO,OTHER,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
183075,159057,"@AmazonHelp
Talked regarding delivery delay issue worst experience. Unprofessional cs agent",@159057 I'm sorry for the unpleasant experience. Please report this by reverting our email. ^HA,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2544985,723395,"@115830 my ?200 PlayStation has been ""delivered to a neighbour"" but it hasn't. It is missing. The neighbour knows nothing about it. Send me another one to the correct address!!??","@723395 I'm sorry the order hasn't been located! We can help take a closer look at the order and into options. When you have time, we're available here: https://t.co/JzP7hlA23B ^EP",en,Order & Delivery Issues,NO,NO,OTHER,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
457803,223703,@AmazonHelp Will they know I??e talked to you guys? Cause I??e already called and chatted and that?? what stemmed this awful experience,"@223703 I'm so sorry for the poor experience you've had with us! We want to make sure you're taken care of! When you called, did we provide you with and updated delivery date?  ^AR",en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2205307,644807,@123967 tracking says my @115821 package was delivered at 11:39am but it is nowhere to be found and it's impossible to get ahold of a customer service agent on the phone.,@644807 I'm sorry your order didn't arrive as expected! Please reach out to us here: https://t.co/hApLpMlfHN so we can help get in touch with the carrier with you. ^AH,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
313840,190939,"@115830 They aren?? in stock when you are letting people order the, still as they say in stock on website? Lying thieves is why","@190939 I'm sorry you haven't received the items you ordered! To confirm, have we missed the e-mailed delivery date? If so, have (1/2) ^MV",en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
486640,230806,"@122232 @3981 @115830 Trying to deliver another parcel to me and saying I?? not in, of course I?? not that?? not even my house! This is seriously getting ridiculous now @122232 do your drivers not use sat nav or is it just pick a house you fancy today?! ?? https://t.co/JrjxvSYNS1","@230806 Hello, I am sorry to see this occurring. Please fill the details in the link provided and we will reach out to you as soon as possible: https://t.co/tkLCr7Vo9T

-Carlos R",en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
804067,311617,"@115850 @119356 My order #171-2110587-7601142. Amazon site says, package is delivered and I have signed it. But I did not receive package https://t.co/7SMfhlybkB",@311617 Sorry to know about the ordeal! Please reach us from here: https://t.co/rS49hgaADF we'll assist you. (1/2) ^SV,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
192298,161164,"@AmazonHelp Shocking chat and phone support staff! Unknown bank transaction from ""Amazon Luxembourg"" they said it was from a free trial, but when asked why Luxembourg ""they couldn't see the bank transaction"" 1/2",@161164 So sorry for your poor experience. You can give direct feedback about an agent through the email that was sent after the 1/3,en,Refunds & Financials,NO,NO,PAYMENT_BILLING,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2297749,453313,"@AmazonHelp Had infrmed dem on 11th nov, was prmised it wl b delivered anyhow by nxt day. Evn 2dy I was gvn a gurantee that it wl b dlvrd by evng.",@453313 Apologies for the delay. Could you please share your details here : https://t.co/beaaDm0muc so that we can check what went wrong? ^PR,en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1175593,142382,@AmazonHelp I have amazon prime - its included?,@142382 If a video or season has the Prime logo it is available to view via Prime Video.^DO,en,Prime & Membership,NO,NO,PRIME_SUPPORT,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2159334,478635,"@AmazonHelp No early delivery optn while ordering,no modificatn optn post ordering,spoke 2 ur representatives multiple times only 2 get fake assurances!",@478635 Delivery date depends on the region's logistics support. We ship our products on time so that they can reach you by the 1/2 ^AH,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1532965,475465,"@AmazonHelp It did, but I only had 1 bag to return things in. I put both of the bar code pages in the envelope. The link says it?? awaiting return.",@475465 It may be because that label wasn't sent. We'd love to help! Please contact us via phone/chat here: https://t.co/hApLpMlfHN ^AJ,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
182599,158939,"My parcel has been ""out for delivery"" for nearly 8 hours, where is it and when will it be here?? @AmazonHelp",@158939 I'm sorry for the wait! Deliveries are made until 21:00. Please let us know if it doesn't arrive by then. ^WJ,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2663216,750526,"@AmazonHelp 
Where is my order
Can anyone suggest me how I can get help of consumer court https://t.co/HWt0XO7SZ3",@750526 I?? sorry about the issue you??e facing with delivery. Let us look into it. Please share (1/3)^HR,en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2277538,210741,@118706 @123967 @AmazonHelp Also I could have driven to Texas and back before this package will arrive. How is @118706 still in business,"@210741 I'm sorry it hasn't arrived. We strive to deliver your order as soon as we can. If it doesn't arrive by the estimated date shown, please reach us via phone or chat here: https://t.co/CYqkdUakWJ ^SJ",en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
513460,238168,@AmazonHelp That it was dispatched and attempted to be delivered at 5pm. But my mum was downstairs the entire time and I was upstairs the entire time. We heard nothing and there was no note.,@238168 Thank you for letting us know. Has the tracking been updated with a new delivery date:https://t.co/aaDyEz1VgE ^LR,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
598967,262060,Yet another missed delivery by @115830 . Another birthday ruined. I make that 5 this year. https://t.co/hzY39iNCam,"@262060 Oh goodness! We certainly don't intend to ruin a birthday. I'm sincerely sorry, Tim! We'd like to look into this via phone or chat with you: https://t.co/JzP7hlA23B ^AB",en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2677347,608181,"@AmazonHelp Your people. AMZL. I emailed about this. Got a refund for the missing pkg, but not a word about the other concern.",@608181 So sorry for that! I'd like a member of my team to look into this issue. Please let us know more: https://t.co/bJyxBcKF2F ^AD,en,Refunds & Financials,NO,NO,REFUND_INFORMATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2488491,710666,@117093 this is the third smashed crate out of four delivery's to my home. Once almond milk. Twice tomato sauce cans. Please advise what I can do to stop having shattered product delivered to my home. Thank you. https://t.co/bhqKrNxkir,@710666 I'm so sorry to see your order arrived this way! This isn't what we hoped for when your items arrived! Have you had a chance to report this to our Customer Support team: https://t.co/hApLpMlfHN? ^ME,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
852731,322575,parcel from @115821 half the package was stuck to the book can't get it-Berlin without a travel guide it is then! https://t.co/bGBx7khtLN,@322575 I'm sorry your guide arrived in this condition. We'd like to look into available options with you: https://t.co/JzP7hlA23B ^VS,en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1239385,410710,@115830  i can't sign into my account after changing the password  help !,@410710 I'm sorry to hear that you're having trouble signing in to your account! Please reach out to us here: https://t.co/qy3J24VGxb ^AC,en,Account Security & Private Support,NO,NO,ACCOUNT_ACCESS_VERIFICATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2917168,807441,Amazon order didn?? get delivered yet and the mail carrier didn?? take my package even though I scheduled a pick-up. ??,"@807441 I'm sorry for the wait! We may deliver as late as 8PM. Please keep us updated, as we want to ensure you get your order! ^WT",en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1507253,469813,"Trains were late today morning. Then first thought popped up in my mind is, oh! same like @115850. Delayed deliveries inspite of promises.",@469813 Looks like you had an issue with delivery. Please elaborate your concern for us to help you better. ^BS,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
226176,195477,@115850 Poor response from Amazon customer delivery service network.fake date committed from Amazon same day delivery this still pending  last week,@195477 Sorry about the delay. I'd like to take a closer look. Please share your details here: https://t.co/GIJyeYqKE0. ^HD,en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1082369,375312,7.20pm and still no parcel from @115830. It needs to hurry up and get here,@375312 Deliveries are made up until 21:00! Keep us updated on the delivery! ^AB,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1335145,431451,What happened @115821 I thought my copy of Super Mario Odyssey was coming today? https://t.co/qcSH08gVxb,@431451 I'm sorry your package has been delayed. We'd like to review your delivery here: https://t.co/hApLpMlfHN ^AY,en,Order & Delivery Issues,NO,NO,TECHNICAL_TROUBLESHOOTING,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2775869,170032,Hey @115850 exactly how many times would I have to call your customer care to return a product I bought a month ago?,"@170032 Apologies for the delay. We?? like to help you, please fill this form: https://t.co/beaaDm0muc and we??l contact you soon. ^MN",en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1629861,453679,@119625 when can we expect the #appletv app in Indian AppStore ?,@453679 We don't have any announcement about Prime Video for other living room devices but stay tuned. 2/2 ^RI,en,Prime & Membership,NO,NO,PRIME_SUPPORT,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1616526,271719,@115830 not a great week for you! My second parcel was thrown into the back garden with no note through the door and is wet and ripped... ?????? https://t.co/mHMsaICht2,@271719 Oh no! I'm so sorry to hear your parcel was delivered in such a manner! Is the product inside damaged? ^RO,en,Order & Delivery Issues,NO,NO,OTHER,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1726368,522113,@AmazonHelp I return one product 2 times every time courier went to my house with comment of address not found. Is this a joke.,@522113 Sorry for the trouble. Please provide your details here: https://t.co/beaaDm0muc and we will get your issue resolved. ^GU,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1376400,440415,"@115821 I have been home all day, why did I get a notice that delivery failed.",@440415 I'm sorry your order wasn't delivered. The carrier should provide a reason. Have you checked for a note or on their site? ^AM,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
128035,144768,@AmazonHelp I have not received my refund ..,"@144768 I get your concern regarding your refund, Dr.Kumar. Could you please confirm if you've received a correspondence from our team here: https://t.co/aAtipufqC7? ^MN",en,Refunds & Financials,NO,NO,REFUND_INFORMATION,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2296513,608280,@AmazonHelp Amazon courier decided not to deliver because they couldn?? get in. Total garbage! I am home. Could have just done two day or no rush shipping. Won?? retry to deliver today.,"@608280 I'd like to make sure this is escalated to our transportation team for you. At your convenience, and with as much detail as possible, please provide your information via this secure link: ??ttps://t.co/rza5vVrSoL  ^SE",en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
676110,129772,@AmazonHelp It says Amazon video is only available for customers in the uk?,@129772 You can find more information on Geographic restrictions of our Prime Video by visiting us here: https://t.co/nNK13YywNk Are you able to sign-in to the Prime Video website? ^TK,en,Prime & Membership,NO,NO,PRIME_SUPPORT,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1208364,403717,"@AmazonHelp I left specific instructions for my delivery, Item was not received and it says delivered.
 Order# 114-6470303-3753861",@403717 Hello- Was tracking provided? Does it advise where it has been delivered? ^NV,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2284559,663885,"@115765 @115766 @115754 I have to return COD WW2 because after every damn game I get a ""server disconnected"" error and I lose all my freaking stats, oh and it counts as a loss!! What an absolute joke, @AmazonHelp please assist in my return.","@663885 We're here to help, Caster. You can complete a return here: https://t.co/8d8csAgodV. Let us know if you have any further questions or concerns. ^AL",en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1210715,404187,@AmazonHelp No got a load of nonsense about having a safe place to leave it. I have been outside working so know the driver did not even try,@404187 Is there any more updates on the order tracking?^CD,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
656049,276069,"@AmazonHelp One package for us, missing for days; the rest for neighbors.  Amazon logistics assigned carrier.",@276069 I'm so sorry we've let you down; that's never our intent! We'd like to take a closer look into this and explore options with you. Please reach us by phone or chat when you have a moment for direct assistance:  https://t.co/hApLpMlfHN.  ^LL,en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
118749,142322,@AmazonHelp We still have not heard back yet from you regarding this fraud case. An amazon vendor is using our name and address and we are receiving multiple amazon return items to our home. This needs to stop immediately. @115821 @115851,@142322 I'm sorry for the trouble! I don't see we've received your information. Please provide your details for us using the link ^NN provided above. ^KP,en,Account Security & Private Support,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
510423,237266,"@128020 @116935 @136314 I don?? want to stream, I want to play the CD I pre ordered yet has not arrived today. So I can?? play it. What?? the point of pre ordering and paying postage? Wrong, wrong, wrong. Can?? play it in my car tomorrow either. Not here!!!!!",@237266 I'm sorry your order hasn't arrived yet! Can you confirm the delivery speed and date showing for the order: https://t.co/aaDyEz1VgE? ^LR,en,Order & Delivery Issues,NO,NO,OTHER,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
446078,220652,@AmazonHelp Es que con todo lo que est?is a?adiendo en Prime Video como para ponerse con HBO! Ahora estoy con Estoy Vivo???Que maravilla!,"@220652 JohamMB, estamos felices al saber que te encanta nuestro servicio de Amazon Prime Video. ?????? ^NB",es,Prime & Membership,NO,NO,PRIME_SUPPORT,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
580663,256796,"@115830 Hi! I am having trouble signing into my account. I tried changing the password after I repeatedly got a message that it was incorrect, but even after the change the same thing happened. Can you please help?","@256796 Hello, Lydia! I'm so sorry you're having trouble logging into your account! Please reach out to us here: https://t.co/zYVX1Qi29G, so we can further assist. ^JY",en,Account Security & Private Support,NO,NO,ACCOUNT_ACCESS_VERIFICATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1650795,504187,"@AmazonHelp Finally, Gati called and said they can't deliver the products. Not acceptable.??",@504187 Sorry about that. Please revert to the correspondence received from our team and we'll check this for you. ^SA,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1112584,382580,Hi @AmazonHelp I am still getting these weird emails after someone stole my password ?? https://t.co/6RRB9IPdhe,"@382580 Hi, sorry about that. Please check here for help how to urn it off: https://t.co/FgxVoE4fTM ^AT",en,Account Security & Private Support,NO,NO,ACCOUNT_ACCESS_VERIFICATION,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2590121,733663,"@AmazonHelp yes, and then it tells me it has been delivered last night, which it has not. Back to square one. Next?","@733663 If the contact us feature isn't directly visible to you after selecting your order, you can select ""other"" when prompted. ^SK",en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2544859,723374,@115830  you delivered a package without the game in &amp; your driver attempted to tape it up! What a joke! https://t.co/cD7W8iv7vO,@723374 I'm sorry for this experience! Please give us a ring here: https://t.co/JzP7hlA23B so we can look into this matter with you. ^TR,en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1032340,364258,@115821 @AmazonHelp over 100 hours with customer service. Promised a SMALL chunk of my money back multiple times. Never got it. Seriously?!?,"@364258 I'm sorry for the frustration. Without providing any account info, will you let us know more about what's going on? ^KB",en,Refunds & Financials,NO,NO,REFUND_INFORMATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
278677,182461,"@115850 Order tracking id is : 216235198560 
Order No is: 405-4175866-7869923","@182461 Furthermore, don?? provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS",de,Order & Delivery Issues,NO,NO,TRACKING_STATUS,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
915051,337287,@AmazonHelp Did this over chat but no help. Poor English responses and indifferent attitude. 50 minutes to get to 'problem with carrier'.,"@337287 Was the agent able to offer any options? If so, what was advised? Did they reschedule the delivery for you? Keep us posted! ^FR",en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2052223,606919,"@117795 hi, today I recieved a recipt for a year subscription, but I didn't subscribe...","@606919 We'd like to help. When you check here: https://t.co/8J8aSfGG6x, does it show you're a Prime member? ^GG",en,Prime & Membership,NO,NO,PRIME_SUPPORT,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2890614,801380,@AmazonHelp Nov 29th by EOD. I have not received any information about the shipment and was told today it will get shipped today.,"@801380 Thanks for that information! If you have not received a delayed delivery notice, then we still expect your package to arrive on time. Please let us know if you do not receive your order on the 29th by 8PM ^AR",en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1755078,528566,"@115821 its been 3 times in a row,when I get the message that my product has been delivered but in actually the product was not delivered.why such kind of incident is happening i dont know,but its high time to look into this matter.
#fraudzon",@528566 My apologies for the incorrect tracking update. This could be due to incorrect scan update. Please report this to our support team here: https://t.co/kCv9NMYclO and we'll sort this out. ^SH,en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
